"","plDate","N","P","K","WLY","CurrentY","TargetY","TC","NR","NPK17_17_17","DAP","MOP","Urea","FCY","plw","harvMonth","STATE","DISTRICT","respY","groRev","plm","rateNPK171717","rateDAP"
"6181",92,86.3127899444728,20.9519480647514,39.4761497511667,94.38285,14.8698,31.7860615423326,197503.75,1071221.25,60.55,79.65,50.675,134.1125,"level2",14,14,"Amajyaruguru","Burera",16.9162615423326,1268725,"April",60.55,79.65
"6182",92,86.5376265520884,21.0048723295509,38.5599541307624,89.626875,14.7525,31.7413051889141,197609.090909091,1076539.77272727,63.3068181818182,78.7954545454545,48.4090909090909,134,"level2",14,14,"Amajyaruguru","Gakenke",16.9888051889141,1274148.86363636,"April",63.3068181818182,78.7954545454545
"6183",92,86.5308339388629,20.7959285730396,40.2253415757452,111.753916666667,14.8394444444444,31.8179357992318,197669.444444444,1075716.66666667,57.8611111111111,79.9722222222222,52.6111111111111,135.527777777778,"level2",14,14,"Amajyaruguru","Gicumbi",16.9784913547874,1273386.11111111,"April",57.8611111111111,79.9722222222222
"6184",92,86.5894308165163,20.6778638654153,41.8597064772562,97.2036176470588,15.1348235294118,32.1526952004018,198217.647058824,1078122.05882353,54.0294117647059,80.9558823529412,56.2647058823529,136.632352941176,"level2",14,14,"Amajyaruguru","Musanze",17.01787167099,1276339.70588235,"April",54.0294117647059,80.9558823529412
"6185",92,86.7038812411666,20.5699058403669,40.1645051373511,99.375075,14.38995,31.2980391973884,197723.75,1070381.25,59.625,78.15,52.1,135.95,"level2",14,14,"Amajyaruguru","Rulindo",16.9080891973884,1268105,"April",59.625,78.15
"6211",92,86.3846445193351,20.9263149457389,39.5567498042175,106.628475,14.8698,31.7974686294324,197601.25,1071983.75,60.6125,79.5,50.7625,134.2875,"level2",14,15,"Amajyaruguru","Burera",16.9276686294324,1269585,"April",60.6125,79.5
"6212",92,86.8342599041192,20.820184966026,39.1135583842673,101.720181818182,14.7525,31.7856781312761,197642.045454545,1079839.77272727,61.0227272727273,78.7727272727273,49.9318181818182,135.465909090909,"level2",14,15,"Amajyaruguru","Gakenke",17.0331781312761,1277481.81818182,"April",61.0227272727273,78.7727272727273
"6213",92,85.8564781225178,20.8943915847478,39.4366623188954,120.945972222222,14.8394444444444,31.6937939314463,196637.962962963,1067436.11111111,59.4074074074074,79.8425925925926,50.9074074074074,133.574074074074,"level2",14,15,"Amajyaruguru","Gicumbi",16.8543494870019,1264074.07407407,"April",59.4074074074074,79.8425925925926
"6214",92,86.8241732973537,20.5539814756151,42.253532606565,108.356382352941,15.1348235294118,32.1898544005707,198200,1080925,52.0147058823529,81.1617647058823,57.4264705882353,137.764705882353,"level2",14,15,"Amajyaruguru","Musanze",17.0550308711589,1279125,"April",52.0147058823529,81.1617647058823
"6215",92,86.2887729457388,20.7824626407252,39.6874851076348,109.8775125,14.38995,31.2474031932498,197686.25,1066626.25,62.175,78.125,50.65,134.1125,"level2",14,15,"Amajyaruguru","Rulindo",16.8574531932498,1264312.5,"April",62.175,78.125
"6241",253,2.09684125389005,0,3.54535165860747,8.6332,8.4323,8.62203189367978,5895,8331.66666666667,0,0,5.93333333333333,4.58333333333333,"level2",37,8,"Amajyaruguru","Burera",0.189731893679779,14226.6666666667,"September",0,0
"6242",253,0,0,0,5.64445454545455,5.64445454545455,5.64445454545455,0,0,0,0,0,0,"level2",37,8,"Amajyaruguru","Gakenke",0,0,"September",0,0
"6243",253,34.7095273165596,1.28265506627981,39.0016327430133,19.0712592592593,14.1334444444444,18.6655637519874,82306.1728395062,257592.592592593,4.04938271604938,4.72839506172839,64.0246913580247,72.1604938271605,"level2",37,8,"Amajyaruguru","Gicumbi",4.53211930754292,339898.765432099,"September",4.04938271604938,4.72839506172839
"6244",253,8.69101687078949,0,12.6747001613711,11.2141176470588,10.1658823529412,11.1662184639622,22447.0588235294,52570.5882352941,0,0,21.1176470588235,18.9019607843137,"level2",37,8,"Amajyaruguru","Musanze",1.00033611102105,75017.6470588235,"September",0,0
"6245",253,18.6231531947066,0.666735350484478,20.9497424403391,12.13685,9.3427,11.9342703826812,44121.6666666667,150245,2.15,2.43333333333333,34.3833333333333,38.7666666666667,"level2",37,8,"Amajyaruguru","Rulindo",2.59157038268115,194366.666666667,"September",2.15,2.43333333333333
"6271",253,22.7779010443075,0.742889466394796,26.5411355148397,16.62735,13.3416,16.4782939013669,54622.5,180622.5,2.4,2.7125,43.625,47.6125,"level2",37,9,"Amajyaruguru","Burera",3.13669390136687,235245,"September",2.4,2.7125
"6272",253,5.8541407338753,-2.01858731750028e-18,7.59425663677996,12.3080454545455,11.6844204545455,12.2402927568356,14227.2727272727,27461.3636363636,0,0,12.6477272727273,12.7159090909091,"level2",37,9,"Amajyaruguru","Gakenke",0.555872302290105,41688.6363636364,"September",0,0
"6273",253,73.6286252569273,11.842478913843,53.0439730080185,31.7975277777778,14.6298055555556,27.6867404336413,170822.222222222,808441.666666667,34.7407407407407,44.8148148148148,79.7222222222222,129.787037037037,"level2",37,9,"Amajyaruguru","Gicumbi",13.0569348780857,979263.888888889,"September",34.7407407407407,44.8148148148148
"6274",253,37.1644753272822,2.92771829251873,36.8626872884264,20.37375,13.6049558823529,19.5470722902681,87548.5294117647,358100,8.75,11,59.2058823529412,73.25,"level2",37,9,"Amajyaruguru","Musanze",5.94211640791518,445648.529411765,"September",8.75,11
"6275",253,38.2713463493682,6.67001690538013,26.6294754860866,21.766725,12.6459,19.2634546352833,89676.25,406640,21.8,24.325,38.925,65.6375,"level2",37,9,"Amajyaruguru","Rulindo",6.61755463528332,496316.25,"September",21.8,24.325
"6301",253,72.3666739420245,9.26062235674921,57.8931227695584,30.894975,14.8698,27.2601367348167,166990,762286.25,27.375,34.975,89.6625,133.5125,"level2",37,10,"Amajyaruguru","Burera",12.3903367348167,929276.25,"September",27.375,34.975
"6302",253,60.1471633133329,4.28619112984464,58.2134584915345,24.3510340909091,14.7519204545455,24.0557197680675,139484.090909091,558290.909090909,14.2613636363636,15.5340909090909,93.4431818181818,119.397727272727,"level2",37,10,"Amajyaruguru","Gakenke",9.30379931352208,697775,"September",14.2613636363636,15.5340909090909
"6303",253,84.5952374453815,19.7404363078728,41.3323659711368,57.5454166666667,14.8394444444444,31.2650262660229,193783.333333333,1038135.18518519,56,75.4814814814815,54.9351851851852,133.731481481481,"level2",37,10,"Amajyaruguru","Gicumbi",16.4255818215785,1231918.51851852,"September",56,75.4814814814815
"6304",253,74.1091817344706,13.2258513589252,49.6228362271616,38.78175,15.1348235294118,28.4568497273248,171569.117647059,827580.882352941,37.6176470588235,50.4852941176471,73.3382352941177,127.426470588235,"level2",37,10,"Amajyaruguru","Musanze",13.3220261979131,999150,"September",37.6176470588235,50.4852941176471
"6305",253,70.4418285788297,11.8819607628514,48.5748582684258,40.4511375,14.3895,26.8320251413187,163540,769645,38.375,43.525,71.4125,121.95,"level2",37,10,"Amajyaruguru","Rulindo",12.4425251413187,933185,"September",38.375,43.525
"6331",253,86.6636769445739,19.9147363596355,41.8462544494414,50.698425,14.8698,31.6459689199737,197462.5,1060756.25,57.775,75.65,55.275,137.4875,"level2",37,11,"Amajyaruguru","Burera",16.7761689199736,1258218.75,"September",57.775,75.65
"6332",253,86.5691485174586,19.6055183104352,43.0506599380511,39.7253863636364,14.7525,31.332747149363,198125,1045390.90909091,59.1363636363636,73.4886363636364,57,137.647727272727,"level2",37,11,"Amajyaruguru","Gakenke",16.580247149363,1243515.90909091,"September",59.1363636363636,73.4886363636364
"6333",253,86.193816046008,20.9520281769602,39.7925833414989,76.8034166666667,14.8394444444444,31.737732793025,197557.407407407,1069814.81481481,59.6666666666667,80.0185185185185,51.4537037037037,134.138888888889,"level2",37,11,"Amajyaruguru","Gicumbi",16.8982883485806,1267372.22222222,"September",59.6666666666667,80.0185185185185
"6334",253,86.5625624870716,19.5187757933798,44.8121613574825,58.3707794117647,15.1348235294118,31.9029443506366,197822.058823529,1059789.70588235,50.5147058823529,76.5588235294118,62.0735294117647,139.558823529412,"level2",37,11,"Amajyaruguru","Musanze",16.7681208212248,1257611.76470588,"September",50.5147058823529,76.5588235294118
"6335",253,86.2132543654362,19.8920605556264,41.6160251176691,57.70965,14.38995,30.9431616094128,197502.5,1043991.25,61.9625,73.775,53.925,135.7,"level2",37,11,"Amajyaruguru","Rulindo",16.5532116094128,1241493.75,"September",61.9625,73.775
"6361",253,86.3496898344321,20.9100344069652,39.5182469134859,70.7590875,14.8698,31.7872062652471,197511.25,1071297.5,60.5625,79.425,50.7375,134.3,"level2",37,12,"Amajyaruguru","Burera",16.9174062652471,1268808.75,"September",60.5625,79.425
"6362",253,86.4324205868684,20.9733711814242,38.44621725081,61.3511931818182,14.7525,31.7161422438728,197320.454545455,1074944.31818182,63.2159090909091,78.6818181818182,48.2613636363636,133.886363636364,"level2",37,12,"Amajyaruguru","Gakenke",16.9636422438728,1272264.77272727,"September",63.2159090909091,78.6818181818182
"6363",253,85.1286508878791,20.6669234225345,38.7088108965037,90.9560277777778,14.8394444444444,31.5142536807489,194452.777777778,1056153.7037037,58.7037037037037,78.9722222222222,49.8981481481481,132.564814814815,"level2",37,12,"Amajyaruguru","Gicumbi",16.6748092363045,1250606.48148148,"September",58.7037037037037,78.9722222222222
"6364",253,86.6256938076107,20.6148346510594,41.9421764377635,77.6130882352941,15.1348235294118,32.154161226349,198004.411764706,1078447.05882353,52.9264705882353,81.0882352941177,56.7058823529412,137.058823529412,"level2",37,12,"Amajyaruguru","Musanze",17.0193376969372,1276451.47058824,"September",52.9264705882353,81.0882352941177
"6365",253,86.5258520058878,20.6430890806694,40.0437122921591,75.6221625,14.38995,31.2791331424125,197677.5,1069010,60.525,78.1125,51.6625,135.2,"level2",37,12,"Amajyaruguru","Rulindo",16.8891831424125,1266687.5,"September",60.525,78.1125
"6391",253,86.4030527474541,20.9310364371969,39.5467541675228,84.9891375,14.8698,31.7986977514735,197647.5,1072026.25,60.625,79.5,50.725,134.3875,"level2",37,13,"Amajyaruguru","Burera",16.9288977514735,1269673.75,"September",60.625,79.5
"6392",253,86.4352539569672,20.9706479902364,38.5101954724801,76.990125,14.7525,31.7193285632585,197387.5,1075119.31818182,63.25,78.6704545454545,48.3863636363636,133.852272727273,"level2",37,13,"Amajyaruguru","Gakenke",16.9668285632585,1272506.81818182,"September",63.25,78.6704545454545
"6393",253,85.7527370805603,20.6769535688384,39.430191461893,101.721861111111,14.8394444444444,31.6429186913021,195623.148148148,1064635.18518519,57.2222222222222,79.6296296296296,51.4814814814815,134.203703703704,"level2",37,13,"Amajyaruguru","Gicumbi",16.8034742468577,1260258.33333333,"September",57.2222222222222,79.6296296296296
"6394",253,87.0743707940162,20.4117581197798,42.7293362765988,91.2541323529412,15.1348235294118,32.2297825857958,198283.823529412,1083836.76470588,49.9705882352941,81.25,58.7647058823529,139.073529411765,"level2",37,13,"Amajyaruguru","Musanze",17.094959056384,1282120.58823529,"September",49.9705882352941,81.25
"6395",253,86.2671605075092,20.790527457112,39.512088476025,88.831275,14.38995,31.2317538015281,197621.25,1065513.75,62.7375,77.95,50.2125,133.925,"level2",37,13,"Amajyaruguru","Rulindo",16.8418038015281,1263135,"September",62.7375,77.95
"6421",253,86.1865202699467,20.9605118845581,39.4048800724419,97.3099125,14.8698,31.7674876874929,197450,1069881.25,61.3875,79.3375,50.3,133.675,"level2",37,14,"Amajyaruguru","Burera",16.8976876874929,1267331.25,"September",61.3875,79.3375
"6422",253,86.3490262542613,21.0339999579917,38.3283809226682,89.7648068181818,14.7525,31.7072983175304,197371.590909091,1074230.68181818,64,78.6363636363636,47.8977272727273,133.397727272727,"level2",37,14,"Amajyaruguru","Gakenke",16.9547983175304,1271602.27272727,"September",64,78.6363636363636
"6423",253,86.1075371961779,20.8224484586207,39.6664651590697,111.651694444444,14.8394444444444,31.7277409368199,196703.703703704,1069915.74074074,58.1759259259259,79.9444444444444,51.5740740740741,134.472222222222,"level2",37,14,"Amajyaruguru","Gicumbi",16.8882964923754,1266619.44444444,"September",58.1759259259259,79.9444444444444
"6424",253,87.011062997113,20.3600740130496,42.6655836300064,103.425617647059,15.1348235294118,32.2111790848977,198058.823529412,1082672.05882353,50,81.0147058823529,58.6323529411765,139.029411764706,"level2",37,14,"Amajyaruguru","Musanze",17.076355555486,1280730.88235294,"September",50,81.0147058823529
"6425",253,86.1617448993599,20.8237013612785,39.4171473709082,99.9389625,14.38995,31.2188863699875,197546.25,1064623.75,62.9875,78.025,50.0375,133.5625,"level2",37,14,"Amajyaruguru","Rulindo",16.8289363699875,1262170,"September",62.9875,78.025
"6451",253,86.5815773560617,20.8454165945532,39.8160487859934,108.6743625,14.8698,31.8259934898568,197572.5,1074148.75,58.9125,79.7875,51.6125,135.225,"level2",37,15,"Amajyaruguru","Burera",16.9561934898568,1271721.25,"September",58.9125,79.7875
"6452",253,86.2964239497876,21.0283086849098,38.2794426909173,101.239022727273,14.7525,31.6961633054533,197281.818181818,1073484.09090909,63.9659090909091,78.6363636363636,47.8409090909091,133.329545454545,"level2",37,15,"Amajyaruguru","Gakenke",16.9436633054533,1270765.90909091,"September",63.9659090909091,78.6363636363636
"6453",253,85.7076669865405,20.9534687063026,39.2015992126298,121.266416666667,14.8394444444444,31.6667466012351,196562.037037037,1065483.33333333,60.6018518518519,79.6296296296296,50.1944444444444,132.87037037037,"level2",37,15,"Amajyaruguru","Gicumbi",16.8273021567907,1262045.37037037,"September",60.6018518518519,79.6296296296296
"6454",253,87.1280830943879,20.4013242230028,42.7246207865909,114.738397058824,15.1348235294118,32.234882909625,198308.823529412,1084197.05882353,50.0588235294118,81.1911764705882,58.7205882352941,139.117647058824,"level2",37,15,"Amajyaruguru","Musanze",17.1000593802133,1282505.88235294,"September",50.0588235294118,81.1911764705882
"6455",253,86.6196347911162,20.6417434008744,40.0081268162132,109.513125,14.38995,31.2892638797683,197776.25,1069671.25,60.45,78.1375,51.625,135.475,"level2",37,15,"Amajyaruguru","Rulindo",16.8993138797683,1267447.5,"September",60.45,78.1375
"6481",260,2.72410982909494,0,4.16657720436764,8.9941,8.7191,8.98371730814512,7225,12618.3333333333,0,0,6.95,5.93333333333333,"level2",38,8,"Amajyaruguru","Burera",0.264617308145123,19843.3333333333,"September",0,0
"6482",260,0,0,0,5.79645454545455,5.79586363636364,5.79586363636364,0,0,0,0,0,0,"level2",38,8,"Amajyaruguru","Gakenke",0,0,"September",0,0
"6483",260,37.6458128045356,-1.75442650804963e-17,45.1812446168925,19.137037037037,14.1799259259259,19.136611544842,88166.6666666667,283575.308641975,0,0,75.3086419753086,81.8148148148148,"level2",38,8,"Amajyaruguru","Gicumbi",4.95668561891605,371741.975308642,"September",0,0
"6484",260,11.2432028910443,0,16.260012993642,11.8342352941176,10.5019411764706,11.7975138488776,28876.4705882353,68286.2745098039,0,0,27.0980392156863,24.3921568627451,"level2",38,8,"Amajyaruguru","Musanze",1.29557267240705,97162.7450980392,"September",0,0
"6485",260,18.3290219425304,0,22.7117271353672,11.8684,9.37075,11.8683692145251,43593.3333333333,143718.333333333,0,0,37.8333333333333,39.8666666666667,"level2",38,8,"Amajyaruguru","Rulindo",2.49761921452509,187311.666666667,"September",0,0
"6511",260,32.4117636617873,1.27426019505624,35.4015102386448,18.5789625,13.7233125,18.3616721375334,76088.75,271780,4.075,4.6875,57.9875,67.125,"level2",38,9,"Amajyaruguru","Burera",4.63835963753341,347868.75,"September",4.075,4.6875
"6512",260,13.611598831897,-2.01858731750028e-18,16.7836879389447,13.9689545454545,12.4738977272727,13.9386048187042,32286.3636363636,77564.7727272727,0,0,27.9545454545455,29.5909090909091,"level2",38,9,"Amajyaruguru","Gakenke",1.46470709143144,109851.136363636,"September",0,0
"6513",260,78.022198185321,12.7515403000518,54.9717069042664,32.3274722222222,14.7133333333333,28.6283360070125,180504.62962963,863122.222222222,38.2407407407407,47.9074074074074,82.037037037037,136.768518518519,"level2",38,9,"Amajyaruguru","Gicumbi",13.9150026736791,1043626.85185185,"September",38.2407407407407,47.9074074074074
"6514",260,43.7934912660564,5.78814690214694,37.2854107213369,22.4381911764706,13.88025,21.0894879794488,103810.294117647,436877.941176471,18.3235294117647,21.3235294117647,57.5294117647059,80.0441176470588,"level2",38,9,"Amajyaruguru","Musanze",7.20923797944877,540688.235294118,"September",18.3235294117647,21.3235294117647
"6515",260,42.453280017244,6.6754643122692,31.394566997389,21.907875,12.9575625,20.1211696559337,99260,438007.5,21.8,24.35,46.9,74.7,"level2",38,9,"Amajyaruguru","Rulindo",7.16360715593371,537267.5,"September",21.8,24.35
"6541",260,77.2962693751632,11.4886097620171,57.0287324860345,32.700225,14.8698,28.4013802769578,178113.75,836755,33.9375,43.325,86.5875,138.6125,"level2",38,10,"Amajyaruguru","Burera",13.5315802769578,1014868.75,"September",33.9375,43.325
"6542",260,68.0179937411904,5.13724298106234,64.0784960428475,26.1010909090909,14.7525,25.6954047458055,156872.727272727,663839.772727273,17.0227272727273,18.6136363636364,102.568181818182,134.261363636364,"level2",38,10,"Amajyaruguru","Gakenke",10.9429047458055,820712.5,"September",17.0227272727273,18.6136363636364
"6543",260,85.1129463826756,19.4740846810074,42.0052839892929,58.2571944444444,14.8394444444444,31.3356839623233,193934.259259259,1043282.40740741,53.212962962963,75.287037037037,56.712962962963,135.981481481481,"level2",38,10,"Amajyaruguru","Gicumbi",16.4962395178789,1237216.66666667,"September",53.212962962963,75.287037037037
"6544",260,77.9251141003506,12.5606741275376,55.4334074173647,40.7642647058824,15.1348235294118,29.2979544668411,179239.705882353,882994.117647059,32.5294117647059,49.2794117647059,84.2352941176471,138.029411764706,"level2",38,10,"Amajyaruguru","Musanze",14.1631309374293,1062233.82352941,"September",32.5294117647059,49.2794117647059
"6545",260,75.2695391053143,11.9931925099501,52.7721110896674,41.522625,14.38995,27.7811105405316,173608.75,830727.5,38.4375,44.0375,78.4375,132.2125,"level2",38,10,"Amajyaruguru","Rulindo",13.3911605405316,1004336.25,"September",38.4375,44.0375
"6571",260,86.4057951167119,20.5363071372674,40.7627100767283,52.09485,14.8698,31.6320603677094,197805,1059371.25,59.6375,77.95,53.0625,135.3375,"level2",38,11,"Amajyaruguru","Burera",16.7622603677094,1257176.25,"September",59.6375,77.95
"6572",260,87.035663095417,19.1876150995123,43.1467753313534,40.5309545454545,14.7525,31.3402362985033,197917.045454545,1046165.90909091,59.125,71.4090909090909,57.1704545454545,139.454545454545,"level2",38,11,"Amajyaruguru","Gakenke",16.5877362985033,1244082.95454545,"September",59.125,71.4090909090909
"6573",260,85.6803287253701,20.8452933152486,39.3684606249073,76.5156666666667,14.8394444444444,31.6338352039579,196324.074074074,1063251.85185185,59.9166666666667,79.3425925925926,50.6666666666667,133.175925925926,"level2",38,11,"Amajyaruguru","Gicumbi",16.7943907595135,1259575.92592593,"September",59.9166666666667,79.3425925925926
"6574",260,85.4579341980591,20.8670172000782,42.1317214177134,60.1307647058824,15.1348235294118,31.805872300339,198389.705882353,1051936.76470588,58.6470588235294,79.9705882352941,55.6029411764706,132.852941176471,"level2",38,11,"Amajyaruguru","Musanze",16.6710487709272,1250326.47058824,"September",58.6470588235294,79.9705882352941
"6575",260,85.847626281816,20.3525447856607,41.6215413657711,57.151275,14.38995,30.983312453153,198072.5,1046436.25,61.975,76.0875,53.975,134.05,"level2",38,11,"Amajyaruguru","Rulindo",16.593362453153,1244508.75,"September",61.975,76.0875
"6601",260,86.3901037419956,20.9564399729414,39.524571767208,71.6403,14.8698,31.8012499486794,197651.25,1072212.5,60.6125,79.6125,50.7125,134.3,"level2",38,12,"Amajyaruguru","Burera",16.9314499486794,1269863.75,"September",60.6125,79.6125
"6602",260,86.5831769989649,20.9343280195313,38.6196710179488,62.1116590909091,14.7525,31.7408211951711,197405.681818182,1076712.5,62.4886363636364,78.7613636363636,48.7272727272727,134.409090909091,"level2",38,12,"Amajyaruguru","Gakenke",16.9883211951711,1274118.18181818,"September",62.4886363636364,78.7613636363636
"6603",260,86.0893152564537,20.8555758943998,39.6737362837227,90.8985833333333,14.8394444444444,31.7310243536286,196935.185185185,1069928.7037037,58.8888888888889,79.8611111111111,51.4351851851852,134.212962962963,"level2",38,12,"Amajyaruguru","Gicumbi",16.8915799091842,1266863.88888889,"September",58.8888888888889,79.8611111111111
"6604",260,86.8776997145529,20.5630477630763,42.0596575893813,78.5153382352941,15.1348235294118,32.1843206842918,198208.823529412,1080504.41176471,52.0147058823529,81.25,57.1764705882353,137.926470588235,"level2",38,12,"Amajyaruguru","Musanze",17.04949715488,1278713.23529412,"September",52.0147058823529,81.25
"6605",260,85.9256088223125,20.8474519031572,39.2873089854249,75.3805125,14.38995,31.1847713411992,197293.75,1062316.25,63.75,77.775,49.5875,132.875,"level2",38,12,"Amajyaruguru","Rulindo",16.7948213411992,1259610,"September",63.75,77.775
"6631",260,87.2735551768998,20.5748613403451,40.1940473251718,85.81275,14.8698,31.8806006235253,197698.75,1078118.75,56.425,79.425,52.8375,137.7875,"level2",38,13,"Amajyaruguru","Burera",17.0108006235253,1275817.5,"September",56.425,79.425
"6632",260,86.5021579611641,21.0839236906238,38.4475927348584,77.5675227272727,14.7525,31.7403246068458,197792.045454545,1076288.63636364,64.1363636363636,78.8181818181818,48.0454545454545,133.613636363636,"level2",38,13,"Amajyaruguru","Gakenke",16.9878246068458,1274080.68181818,"September",64.1363636363636,78.8181818181818
"6633",260,85.4032178055548,21.1436710947712,38.7629310910704,101.867361111111,14.8394444444444,31.629820099426,196693.518518519,1062580.55555556,63.1666666666667,79.5277777777778,48.8518518518519,131.296296296296,"level2",38,13,"Amajyaruguru","Gicumbi",16.7903756549816,1259274.07407407,"September",63.1666666666667,79.5277777777778
"6634",260,86.6598398403972,20.7211453912595,41.8415219824725,92.14125,15.1348235294118,32.1658441298447,198361.764705882,1078964.70588235,53.9264705882353,81.1764705882353,56.2794117647059,136.75,"level2",38,13,"Amajyaruguru","Musanze",17.0310206004329,1277326.47058824,"September",53.9264705882353,81.1764705882353
"6635",260,86.2565622610546,20.7323872347442,39.6685248734815,88.4713875,14.38995,31.2337788290209,197537.5,1065751.25,62.15,77.9,50.65,134.1375,"level2",38,13,"Amajyaruguru","Rulindo",16.8438288290209,1263288.75,"September",62.15,77.9
"6661",260,86.1410353613977,20.946067347536,39.3791770118462,98.3868375,14.8698,31.7580908256619,197330,1069297.5,61.3375,79.275,50.2625,133.6375,"level2",38,14,"Amajyaruguru","Burera",16.8882908256619,1266627.5,"September",61.3375,79.275
"6662",260,86.339145929713,21.0429880881414,38.3027309199881,90.9705,14.7525,31.7049255214388,197359.090909091,1074067.04545455,64,78.6704545454545,47.8863636363636,133.340909090909,"level2",38,14,"Amajyaruguru","Gakenke",16.9524255214388,1271426.13636364,"September",64,78.6704545454545
"6663",260,86.6065205098537,20.7104172701623,40.3766906741171,112.667694444444,14.8394444444444,31.822515050047,197422.222222222,1076305.55555556,56.5277777777778,80.0925925925926,53.1481481481481,136.111111111111,"level2",38,14,"Amajyaruguru","Gicumbi",16.9830706056026,1273727.77777778,"September",56.5277777777778,80.0925925925926
"6664",260,86.8172536750011,20.5471893415446,42.3317594738045,104.480602941176,15.1348235294118,32.1923634391646,198295.588235294,1081022.05882353,52.0882352941176,81.0882352941177,57.5588235294118,137.794117647059,"level2",38,14,"Amajyaruguru","Musanze",17.0575399097528,1279317.64705882,"September",52.0882352941176,81.0882352941177
"6665",260,85.879491557172,20.9251019482246,39.0666056828474,100.2067875,14.38995,31.1752226318111,197427.5,1061470,64.675,77.825,49.025,132.4375,"level2",38,14,"Amajyaruguru","Rulindo",16.7852726318111,1258897.5,"September",64.675,77.825
"6691",260,86.4953883622936,20.9042512488656,39.6878905907265,110.724225,14.8698,31.8155353852357,197566.25,1073371.25,59.6375,79.75,51.2125,134.7375,"level2",38,15,"Amajyaruguru","Burera",16.9457353852357,1270937.5,"September",59.6375,79.75
"6692",260,86.9046561763335,20.746843095916,39.0762220401605,103.488579545455,14.7525,31.7819416847283,197456.818181818,1079742.04545455,60.1818181818182,78.7840909090909,50.1136363636364,136.011363636364,"level2",38,15,"Amajyaruguru","Gakenke",17.0294416847283,1277198.86363636,"September",60.1818181818182,78.7840909090909
"6693",260,85.306399856983,20.8698533993443,38.7711062583424,122.572083333333,14.8394444444444,31.5731328378417,195536.111111111,1059487.96296296,60.9351851851852,79.0277777777778,49.3888888888889,132.101851851852,"level2",38,15,"Amajyaruguru","Gicumbi",16.7336883933973,1255024.07407407,"September",60.9351851851852,79.0277777777778
"6694",260,86.7636178490581,20.4445497210786,42.423840422319,116.287588235294,15.1348235294118,32.1775922819698,197870.588235294,1080339.70588235,50.9117647058824,81.0882352941177,58.0147058823529,138.073529411765,"level2",38,15,"Amajyaruguru","Musanze",17.0427687525581,1278210.29411765,"September",50.9117647058824,81.0882352941177
"6695",260,86.2998407957659,20.8382022446095,39.4844114388847,110.2185,14.38995,31.2417337108106,197798.75,1066087.5,63.075,78.025,50.0875,133.85,"level2",38,15,"Amajyaruguru","Rulindo",16.8517837108106,1263886.25,"September",63.075,78.025
"6721",267,3.19824326081886,0,5.64981654613517,10.2448,9.8849,10.2092231746539,9173.33333333333,15150,0,0,9.41666666666667,6.95,"level2",39,8,"Amajyaruguru","Burera",0.324323174653886,24323.3333333333,"September",0,0
"6722",267,0.225830548383725,0,0.251937530604598,7.35431818181818,7.34163636363636,7.35372719614897,510.606060606061,395.454545454545,0,0,0.424242424242424,0.484848484848485,"level2",39,8,"Amajyaruguru","Gakenke",0.0120908325126061,906.060606060606,"September",0,0
"6723",267,46.6808479461759,-3.59986389120433e-17,54.6388861046915,21.0852962962963,14.3208888888889,21.0848853180448,108037.037037037,399248.148148148,0,0,91.0864197530864,101.432098765432,"level2",39,8,"Amajyaruguru","Gicumbi",6.76399642915593,507285.185185185,"September",0,0
"6724",267,9.90346030696565,0,15.049903665451,11.751,10.4413529411765,11.7168512656578,26160.7843137255,69496.0784313725,0,0,25.0980392156863,21.5490196078431,"level2",39,8,"Amajyaruguru","Musanze",1.27549832448138,95656.862745098,"September",0,0
"6725",267,22.81377790328,-8.37848309250451e-18,27.0614691290145,13.50185,10.1282,13.5006657209863,53158.3333333333,199775,0,0,45.1166666666667,49.6166666666667,"level2",39,8,"Amajyaruguru","Rulindo",3.37246572098628,252933.333333333,"September",0,0
"6751",267,43.2793943708259,1.94833374502325,45.8692885169356,20.8515375,14.2766625,20.6449583132206,100976.25,376640,6.3875,7.075,74.875,88.9375,"level2",39,9,"Amajyaruguru","Burera",6.36829581322059,477616.25,"September",6.3875,7.075
"6752",267,23.6351286361966,-2.01858731750028e-18,28.5577332943399,16.4985340909091,13.6205795454545,16.4620737705422,55536.3636363636,157571.590909091,0,0,47.6022727272727,51.375,"level2",39,9,"Amajyaruguru","Gakenke",2.84149422508762,213107.954545455,"September",0,0
"6753",267,79.693952389157,13.9999743199832,52.314975327175,36.1106111111111,14.7943611111111,29.3808961233296,183120.37037037,910868.518518519,40.3611111111111,53.2685185185185,77.1296296296296,137.564814814815,"level2",39,9,"Amajyaruguru","Gicumbi",14.5865350122185,1093988.88888889,"September",40.3611111111111,53.2685185185185
"6754",267,48.2037149571592,5.26110285027769,42.8238396884594,23.4566029411765,14.3270294117647,22.1223012379455,113177.941176471,471452.941176471,17.4705882352941,19.0588235294118,66.9705882352941,90.9411764705882,"level2",39,9,"Amajyaruguru","Musanze",7.79527182618082,584630.882352941,"September",17.4705882352941,19.0588235294118
"6755",267,47.4174492081675,6.80880150149084,36.7974831128289,24.615525,13.5961125,21.5746015349972,110653.75,487727.5,22.025,24.9,55.825,85.175,"level2",39,9,"Amajyaruguru","Rulindo",7.97848903499721,598381.25,"September",22.025,24.9
